order_id,customer_id,fecha,canal,sku,qty,price,cost
1666,2490,2024-06-11,app,SKU0053,1,39.31,23.94
1666,2490,2024-06-11,app,SKU0035,2,4.28,2.79
1667,541,2024-06-11,tienda,SKU0079,1,22.99,18.34
1667,541,2024-06-11,tienda,SKU0074,2,10.25,7.47
1667,541,2024-06-11,tienda,SKU0007,2,20.42,12.21
1668,84,2024-06-11,tienda,SKU0009,2,15.52,8.61
1668,84,2024-06-11,tienda,SKU0016,1,11.66,6.27
1669,210,2024-06-11,tienda,SKU0031,2,26.78,15.6
1669,210,2024-06-11,tienda,SKU0055,1,24.28,13.12
1669,210,2024-06-11,tienda,SKU0065,3,10.62,5.53
1669,210,2024-06-11,tienda,SKU0036,2,24.4,15.61
1670,1858,2024-06-11,web,SKU0016,3,6.08,3.4
1671,1521,2024-06-11,app,SKU0088,1,5.43,3.09
1671,1521,2024-06-11,app,SKU0083,2,38.42,25.98
1672,707,2024-06-11,tienda,SKU0002,2,7.62,3.9
1672,707,2024-06-11,tienda,SKU0040,3,11.36,6.41
1673,2025,2024-06-11,web,SKU0002,3,10.4,6.82
1673,2025,2024-06-11,web,SKU0037,3,6.12,3.84
1673,2025,2024-06-11,web,SKU0004,2,24.35,14.59
1674,614,2024-06-11,web,SKU0057,1,44.4,34.26
1674,614,2024-06-11,web,SKU0057,1,8.14,4.92
1674,614,2024-06-11,web,SKU0098,1,19.79,14.45
1675,1558,2024-06-11,app,SKU0052,2,14.4,8.86
1675,1558,2024-06-11,app,SKU0091,1,13.68,10.52
1675,1558,2024-06-11,app,SKU0082,1,11.4,8.73
1676,2874,2024-06-11,app,SKU0076,2,3.57,2.62
1676,2874,2024-06-11,app,SKU0021,2,7.25,5.7
1677,415,2024-06-11,tienda,SKU0078,2,3.26,2.07
1677,415,2024-06-11,tienda,SKU0049,1,4.3,2.58
1677,415,2024-06-11,tienda,SKU0043,1,8.05,6.35
1678,2098,2024-06-11,app,SKU0004,1,16.35,11.22
1679,695,2024-06-11,tienda,SKU0077,1,12.68,9.84
1680,882,2024-06-11,tienda,SKU0000,1,45.62,24.8
1680,882,2024-06-11,tienda,SKU0052,1,13.95,9.75
1681,1356,2024-06-11,tienda,SKU0022,1,11.77,7.15
1682,210,2024-06-11,app,SKU0073,2,25.73,15.3
1682,210,2024-06-11,app,SKU0093,2,4.66,2.7
1682,210,2024-06-11,app,SKU0034,1,12.83,9.19
1682,210,2024-06-11,app,SKU0047,1,10.17,5.84
1683,2312,2024-06-11,app,SKU0052,1,10.47,7.25
1684,2829,2024-06-11,app,SKU0076,2,27.24,15.75
1684,2829,2024-06-11,app,SKU0034,1,9.05,4.69
1684,2829,2024-06-11,app,SKU0042,2,16.58,11.72
1684,2829,2024-06-11,app,SKU0020,2,7.88,5.17
1685,2133,2024-06-11,app,SKU0097,2,20.23,14.45
1686,2339,2024-06-11,app,SKU0014,2,17.21,10.89
1686,2339,2024-06-11,app,SKU0031,1,9.3,6.85
1687,1407,2024-06-11,web,SKU0085,3,25.21,18.61
1687,1407,2024-06-11,web,SKU0082,2,25.23,18.66
1687,1407,2024-06-11,web,SKU0054,2,10.43,8.31
1688,1691,2024-06-11,web,SKU0006,2,7.31,5.15
1688,1691,2024-06-11,web,SKU0002,2,20.97,10.9
1688,1691,2024-06-11,web,SKU0056,1,17.11,11.1
1688,1691,2024-06-11,web,SKU0033,1,18.24,13.99
1689,1942,2024-06-11,app,SKU0052,3,47.31,26.3
1690,1004,2024-06-11,web,SKU0043,2,10.38,5.51
1690,1004,2024-06-11,web,SKU0097,2,13.07,9.82
1691,1473,2024-06-11,web,SKU0030,1,21.74,15.37
1691,1473,2024-06-11,web,SKU0022,1,21.41,14.37
1692,135,2024-06-11,web,SKU0027,1,46.57,35.01
1693,2810,2024-06-11,tienda,SKU0084,1,36.25,23.37
1693,2810,2024-06-11,tienda,SKU0054,1,12.43,8.97
1693,2810,2024-06-11,tienda,SKU0044,1,17.8,12.01
1694,214,2024-06-11,app,SKU0003,2,12.14,8.53
1694,214,2024-06-11,app,SKU0092,2,11.93,9.19
1694,214,2024-06-11,app,SKU0008,1,6.01,4.65
1695,2173,2024-06-11,tienda,SKU0045,3,13.52,8.05
1696,1010,2024-06-11,tienda,SKU0003,1,12.1,8.28
1696,1010,2024-06-11,tienda,SKU0084,1,11.7,7.18
1696,1010,2024-06-11,tienda,SKU0013,2,14.91,7.95
1697,537,2024-06-11,tienda,SKU0094,2,13.42,8.88
1697,537,2024-06-11,tienda,SKU0083,2,24.61,17.32
1698,920,2024-06-11,web,SKU0017,1,16.01,10.9
1699,1765,2024-06-11,web,SKU0014,1,6.34,3.74
1699,1765,2024-06-11,web,SKU0022,1,11.38,6.9
1700,1555,2024-06-11,tienda,SKU0039,2,20.94,14.71
1701,560,2024-06-11,tienda,SKU0087,3,17.65,13.28
1701,560,2024-06-11,tienda,SKU0041,2,8.98,6.2
1702,1969,2024-06-11,app,SKU0045,1,12.44,6.76
1702,1969,2024-06-11,app,SKU0082,1,16.4,8.9
1702,1969,2024-06-11,app,SKU0091,1,12.8,7.88
1703,2988,2024-06-11,tienda,SKU0020,3,8.55,5.24
1703,2988,2024-06-11,tienda,SKU0077,2,11.37,5.91
1704,1374,2024-06-11,web,SKU0034,3,29.12,20.66
1704,1374,2024-06-11,web,SKU0032,1,4.13,2.86
1705,1853,2024-06-11,tienda,SKU0034,2,24.8,16.38
1705,1853,2024-06-11,tienda,SKU0070,4,11.5,6.17
1706,2917,2024-06-11,web,SKU0083,1,3.44,1.88
1706,2917,2024-06-11,web,SKU0035,2,7.52,5.99
1706,2917,2024-06-11,web,SKU0026,1,23.73,13.7
1706,2917,2024-06-11,web,SKU0055,4,19.9,15.49
1707,471,2024-06-11,web,SKU0082,2,28.0,15.68
1707,471,2024-06-11,web,SKU0016,2,15.18,11.02
1708,715,2024-06-11,tienda,SKU0047,3,25.72,17.27
1708,715,2024-06-11,tienda,SKU0080,2,7.73,4.46
1709,2834,2024-06-11,app,SKU0004,3,12.67,9.37
1709,2834,2024-06-11,app,SKU0097,1,2.6,1.63
1709,2834,2024-06-11,app,SKU0087,2,14.9,8.85
1710,477,2024-06-11,app,SKU0025,2,27.73,21.73
1710,477,2024-06-11,app,SKU0069,1,9.42,6.14
1710,477,2024-06-11,app,SKU0079,3,35.22,21.8
1711,1825,2024-06-11,web,SKU0053,1,20.44,14.21
1712,47,2024-06-11,app,SKU0016,2,12.26,7.39
1713,2385,2024-06-11,app,SKU0026,1,31.05,17.27
1713,2385,2024-06-11,app,SKU0045,3,14.0,10.9
1714,2127,2024-06-11,tienda,SKU0071,1,5.84,3.27
1714,2127,2024-06-11,tienda,SKU0094,1,27.7,17.64
1714,2127,2024-06-11,tienda,SKU0040,1,18.74,11.27
1715,2049,2024-06-11,tienda,SKU0025,1,12.19,7.54
1715,2049,2024-06-11,tienda,SKU0069,2,12.8,7.22
1715,2049,2024-06-11,tienda,SKU0063,2,18.89,10.45
1715,2049,2024-06-11,tienda,SKU0055,2,16.16,12.63
1716,54,2024-06-11,web,SKU0093,2,13.44,7.33
1716,54,2024-06-11,web,SKU0086,1,12.74,8.15
1716,54,2024-06-11,web,SKU0024,2,5.18,3.8
1716,54,2024-06-11,web,SKU0053,3,22.07,15.48
1717,2437,2024-06-11,tienda,SKU0007,2,8.41,4.36
1717,2437,2024-06-11,tienda,SKU0091,1,11.42,7.14
1717,2437,2024-06-11,tienda,SKU0020,2,22.84,18.16
1718,1456,2024-06-11,tienda,SKU0089,1,15.51,8.13
1718,1456,2024-06-11,tienda,SKU0065,2,13.1,8.3
1718,1456,2024-06-11,tienda,SKU0085,1,9.0,4.56
1719,1909,2024-06-11,app,SKU0026,2,21.87,17.33
1719,1909,2024-06-11,app,SKU0068,1,4.38,3.27
1719,1909,2024-06-11,app,SKU0097,1,17.71,13.57
1720,1839,2024-06-11,web,SKU0000,1,3.95,2.63
1721,2279,2024-06-11,tienda,SKU0024,2,28.97,17.82
1721,2279,2024-06-11,tienda,SKU0082,1,16.78,9.66
1722,1297,2024-06-11,app,SKU0008,1,1.89,1.09
1722,1297,2024-06-11,app,SKU0088,1,13.98,7.63
1722,1297,2024-06-11,app,SKU0001,1,19.13,10.25
1722,1297,2024-06-11,app,SKU0085,3,13.95,9.13
1723,2987,2024-06-11,app,SKU0072,1,6.28,4.84
1723,2987,2024-06-11,app,SKU0062,1,8.26,4.67
1723,2987,2024-06-11,app,SKU0030,1,14.73,8.13
1723,2987,2024-06-11,app,SKU0099,1,18.31,12.23
1724,1346,2024-06-11,tienda,SKU0025,2,8.63,4.39
1724,1346,2024-06-11,tienda,SKU0094,1,23.75,17.26
1725,1160,2024-06-11,tienda,SKU0003,2,11.1,6.1
1725,1160,2024-06-11,tienda,SKU0068,2,36.46,27.57
1725,1160,2024-06-11,tienda,SKU0010,1,14.56,9.23
1725,1160,2024-06-11,tienda,SKU0039,3,19.9,14.69
1726,2953,2024-06-11,tienda,SKU0047,2,15.41,9.93
1727,2786,2024-06-11,tienda,SKU0085,2,15.9,12.31
1727,2786,2024-06-11,tienda,SKU0008,2,17.87,12.57
1727,2786,2024-06-11,tienda,SKU0068,2,12.19,8.23
1728,1228,2024-06-11,tienda,SKU0095,2,18.23,11.26
1728,1228,2024-06-11,tienda,SKU0078,1,9.99,5.46
1728,1228,2024-06-11,tienda,SKU0098,1,16.5,10.59
1728,1228,2024-06-11,tienda,SKU0002,2,8.68,4.46
1729,883,2024-06-11,tienda,SKU0012,1,11.29,7.7
1729,883,2024-06-11,tienda,SKU0038,3,5.6,3.94
1729,883,2024-06-11,tienda,SKU0094,1,17.62,12.52
1729,883,2024-06-11,tienda,SKU0032,2,14.98,11.5
1730,655,2024-06-11,web,SKU0064,1,9.33,7.35
1730,655,2024-06-11,web,SKU0040,2,21.22,14.29
1730,655,2024-06-11,web,SKU0096,1,13.64,7.93
1731,1705,2024-06-12,web,SKU0010,1,25.57,13.59
1731,1705,2024-06-12,web,SKU0017,1,9.26,5.5
1731,1705,2024-06-12,web,SKU0069,3,9.84,6.35
1732,2649,2024-06-12,web,SKU0048,1,18.71,14.64
1733,2653,2024-06-12,web,SKU0051,2,10.64,6.93
1734,473,2024-06-12,web,SKU0029,1,9.36,5.24
1734,473,2024-06-12,web,SKU0034,3,12.62,9.09
1735,2979,2024-06-12,app,SKU0061,1,18.5,9.98
1735,2979,2024-06-12,app,SKU0039,3,30.93,16.22
1735,2979,2024-06-12,app,SKU0085,1,25.39,18.53
1736,1949,2024-06-12,app,SKU0041,1,8.18,5.05
1736,1949,2024-06-12,app,SKU0090,2,10.35,5.52
1736,1949,2024-06-12,app,SKU0067,2,13.45,10.03
1736,1949,2024-06-12,app,SKU0000,3,5.61,3.8
1737,42,2024-06-12,web,SKU0022,1,6.58,4.73
1737,42,2024-06-12,web,SKU0057,2,2.99,2.21
1737,42,2024-06-12,web,SKU0047,3,9.15,5.21
1738,2836,2024-06-12,tienda,SKU0055,3,9.08,6.11
1738,2836,2024-06-12,tienda,SKU0092,1,9.15,5.08
1739,1137,2024-06-12,tienda,SKU0075,1,4.5,3.31
1739,1137,2024-06-12,tienda,SKU0040,1,13.6,7.72
1739,1137,2024-06-12,tienda,SKU0094,2,14.47,9.89
1739,1137,2024-06-12,tienda,SKU0016,2,5.18,4.03
1740,1691,2024-06-12,web,SKU0000,1,9.73,5.96
1740,1691,2024-06-12,web,SKU0099,2,27.83,19.07
1740,1691,2024-06-12,web,SKU0059,3,30.87,19.27
1740,1691,2024-06-12,web,SKU0033,1,19.43,11.01
1741,143,2024-06-12,web,SKU0029,1,12.19,9.05
1741,143,2024-06-12,web,SKU0029,3,33.4,20.57
1741,143,2024-06-12,web,SKU0016,1,15.32,10.71
1742,1424,2024-06-12,tienda,SKU0050,1,10.72,6.99
1742,1424,2024-06-12,tienda,SKU0050,1,19.27,15.02
1743,2846,2024-06-12,app,SKU0071,1,14.25,9.9
1743,2846,2024-06-12,app,SKU0014,2,14.72,8.65
1743,2846,2024-06-12,app,SKU0002,1,9.53,7.36
1743,2846,2024-06-12,app,SKU0068,1,16.61,8.79
1744,2445,2024-06-12,web,SKU0053,1,15.7,9.8
1745,2247,2024-06-12,tienda,SKU0062,1,3.99,2.46
1745,2247,2024-06-12,tienda,SKU0035,1,2.89,1.6
1745,2247,2024-06-12,tienda,SKU0062,1,17.07,12.93
1746,2622,2024-06-12,app,SKU0019,2,4.14,2.92
1747,121,2024-06-12,web,SKU0001,1,18.05,12.21
1747,121,2024-06-12,web,SKU0000,3,30.96,15.54
1747,121,2024-06-12,web,SKU0097,1,8.83,5.73
1748,2515,2024-06-12,web,SKU0077,2,27.55,16.82
1749,2043,2024-06-12,web,SKU0050,2,7.38,3.77
1749,2043,2024-06-12,web,SKU0007,2,12.22,9.66
1749,2043,2024-06-12,web,SKU0090,2,21.48,11.15
1750,1568,2024-06-12,tienda,SKU0071,1,46.28,32.47
1750,1568,2024-06-12,tienda,SKU0092,2,5.75,2.94
1750,1568,2024-06-12,tienda,SKU0035,1,2.28,1.28
1750,1568,2024-06-12,tienda,SKU0051,2,6.6,3.63
1751,811,2024-06-12,app,SKU0083,1,11.53,8.63
1751,811,2024-06-12,app,SKU0021,2,7.86,4.41
1752,1271,2024-06-12,tienda,SKU0087,2,29.09,18.22
1752,1271,2024-06-12,tienda,SKU0052,2,10.29,7.82
1753,109,2024-06-12,tienda,SKU0087,1,28.94,18.46
1754,1065,2024-06-12,tienda,SKU0042,2,24.88,19.84
1754,1065,2024-06-12,tienda,SKU0080,2,7.97,4.59
1754,1065,2024-06-12,tienda,SKU0054,1,31.76,25.13
1754,1065,2024-06-12,tienda,SKU0010,1,13.46,7.52
1755,2919,2024-06-12,tienda,SKU0019,3,30.86,22.74
1756,238,2024-06-12,web,SKU0099,1,21.0,15.07
1756,238,2024-06-12,web,SKU0039,3,13.67,7.12
1757,1841,2024-06-12,tienda,SKU0096,1,2.48,1.79
1757,1841,2024-06-12,tienda,SKU0059,3,12.71,7.08
1758,517,2024-06-12,web,SKU0055,2,12.81,6.92
1759,729,2024-06-12,app,SKU0016,2,22.23,15.4
1759,729,2024-06-12,app,SKU0057,2,18.45,10.86
1759,729,2024-06-12,app,SKU0001,2,5.68,3.7
1759,729,2024-06-12,app,SKU0027,2,8.04,6.38
1760,2862,2024-06-12,app,SKU0054,1,9.0,5.0
1761,1619,2024-06-12,tienda,SKU0042,1,4.58,3.48
1761,1619,2024-06-12,tienda,SKU0014,2,18.78,13.22
1762,821,2024-06-12,web,SKU0011,1,21.39,16.58
1762,821,2024-06-12,web,SKU0009,1,10.13,6.71
1762,821,2024-06-12,web,SKU0033,1,17.28,9.57
1763,893,2024-06-12,app,SKU0084,2,15.81,8.35
1763,893,2024-06-12,app,SKU0076,1,4.01,2.28
1764,1827,2024-06-12,web,SKU0071,3,32.03,22.03
1764,1827,2024-06-12,web,SKU0057,1,11.69,8.14
1764,1827,2024-06-12,web,SKU0058,2,24.33,17.81
1764,1827,2024-06-12,web,SKU0024,2,13.8,7.49
1765,1319,2024-06-12,tienda,SKU0059,3,7.5,4.97
1765,1319,2024-06-12,tienda,SKU0019,3,5.08,2.58
1765,1319,2024-06-12,tienda,SKU0062,3,35.65,18.75
1765,1319,2024-06-12,tienda,SKU0076,1,5.77,3.24
1766,294,2024-06-12,app,SKU0006,1,15.02,8.76
1766,294,2024-06-12,app,SKU0000,2,53.1,33.29
1766,294,2024-06-12,app,SKU0037,1,24.42,17.59
1766,294,2024-06-12,app,SKU0008,1,7.2,5.61
1767,1712,2024-06-12,tienda,SKU0068,1,19.75,15.14
1768,2273,2024-06-12,app,SKU0059,2,5.78,3.95
1769,1128,2024-06-12,web,SKU0008,1,10.07,6.18
1769,1128,2024-06-12,web,SKU0005,1,5.39,3.62
1770,1618,2024-06-12,app,SKU0098,1,11.57,8.54
1770,1618,2024-06-12,app,SKU0018,1,22.33,14.07
1770,1618,2024-06-12,app,SKU0071,2,10.33,8.05
1771,979,2024-06-12,app,SKU0096,2,14.94,7.5
1771,979,2024-06-12,app,SKU0062,1,25.77,14.01
1771,979,2024-06-12,app,SKU0016,1,19.82,14.46
1771,979,2024-06-12,app,SKU0094,1,31.96,20.54
1772,653,2024-06-12,web,SKU0093,2,21.21,14.18
1772,653,2024-06-12,web,SKU0019,2,11.35,8.51
1772,653,2024-06-12,web,SKU0002,2,9.17,4.8
1773,853,2024-06-12,app,SKU0079,1,10.45,7.58
1773,853,2024-06-12,app,SKU0048,2,25.37,13.23
1773,853,2024-06-12,app,SKU0061,3,7.07,3.67
1774,992,2024-06-12,tienda,SKU0048,2,7.62,3.96
1775,2140,2024-06-12,web,SKU0041,1,23.2,18.21
1775,2140,2024-06-12,web,SKU0060,2,8.58,4.64
1776,1415,2024-06-12,web,SKU0068,1,15.95,11.78
1776,1415,2024-06-12,web,SKU0067,1,8.06,5.41
1776,1415,2024-06-12,web,SKU0077,1,17.74,9.57
1777,2449,2024-06-12,tienda,SKU0024,3,20.63,11.1
1777,2449,2024-06-12,tienda,SKU0094,2,9.42,5.91
1777,2449,2024-06-12,tienda,SKU0077,1,18.15,13.48
1777,2449,2024-06-12,tienda,SKU0066,1,1.73,1.01
1778,1386,2024-06-12,tienda,SKU0075,1,18.18,12.23
1779,2461,2024-06-12,app,SKU0022,4,7.47,5.74
1780,1790,2024-06-12,app,SKU0063,2,18.37,12.69
1780,1790,2024-06-12,app,SKU0095,2,40.83,25.56
1780,1790,2024-06-12,app,SKU0070,1,13.01,6.76
1781,1425,2024-06-12,web,SKU0067,2,12.71,8.66
1781,1425,2024-06-12,web,SKU0065,3,7.42,3.77
1782,1273,2024-06-12,tienda,SKU0069,3,6.15,3.33
1782,1273,2024-06-12,tienda,SKU0022,2,33.05,24.36
1782,1273,2024-06-12,tienda,SKU0022,2,27.34,20.82
1783,94,2024-06-12,tienda,SKU0022,3,34.25,21.02
1783,94,2024-06-12,tienda,SKU0027,1,6.02,4.37
1783,94,2024-06-12,tienda,SKU0063,3,15.01,11.39
1783,94,2024-06-12,tienda,SKU0016,2,8.83,5.3
1784,1060,2024-06-12,web,SKU0057,3,34.91,18.5
1785,1636,2024-06-12,tienda,SKU0079,1,21.68,16.79
1785,1636,2024-06-12,tienda,SKU0059,1,15.71,11.16
1785,1636,2024-06-12,tienda,SKU0086,1,23.77,17.9
1786,162,2024-06-12,tienda,SKU0058,2,18.2,13.64
1787,1595,2024-06-12,tienda,SKU0080,3,6.58,4.06
1787,1595,2024-06-12,tienda,SKU0055,3,21.32,15.99
1787,1595,2024-06-12,tienda,SKU0032,2,16.17,10.97
1787,1595,2024-06-12,tienda,SKU0032,1,9.37,7.02
1788,2847,2024-06-12,app,SKU0031,3,13.26,7.09
1788,2847,2024-06-12,app,SKU0072,2,9.81,6.14
1788,2847,2024-06-12,app,SKU0086,3,24.83,15.57
1789,27,2024-06-12,tienda,SKU0063,1,6.61,4.02
1789,27,2024-06-12,tienda,SKU0025,3,14.39,9.87
1789,27,2024-06-12,tienda,SKU0061,2,4.83,2.96
1789,27,2024-06-12,tienda,SKU0077,3,21.71,13.67
1790,319,2024-06-12,tienda,SKU0050,2,6.15,3.98
1791,465,2024-06-12,web,SKU0090,1,11.56,8.06
1791,465,2024-06-12,web,SKU0042,2,7.36,5.37
1791,465,2024-06-12,web,SKU0022,2,21.64,16.89
1792,454,2024-06-12,tienda,SKU0055,1,13.87,8.62
1792,454,2024-06-12,tienda,SKU0002,3,13.4,9.42
1792,454,2024-06-12,tienda,SKU0027,2,12.38,9.12
1793,171,2024-06-12,web,SKU0020,1,3.78,2.88
1793,171,2024-06-12,web,SKU0060,2,19.64,14.39
1793,171,2024-06-12,web,SKU0007,2,11.0,6.2
1793,171,2024-06-12,web,SKU0085,1,30.68,19.03
1794,1303,2024-06-12,web,SKU0053,2,26.03,15.55
1795,2018,2024-06-12,web,SKU0072,1,20.1,12.95
1795,2018,2024-06-12,web,SKU0011,2,14.56,7.62
1795,2018,2024-06-12,web,SKU0082,1,12.32,7.35
1795,2018,2024-06-12,web,SKU0032,1,22.92,16.45
1796,2453,2024-06-12,web,SKU0087,2,4.47,3.08
1796,2453,2024-06-12,web,SKU0029,3,8.9,6.51
1796,2453,2024-06-12,web,SKU0090,2,4.78,3.27
1796,2453,2024-06-12,web,SKU0006,3,16.04,9.29
1797,2551,2024-06-12,app,SKU0085,1,20.33,15.13
1798,2448,2024-06-12,web,SKU0084,1,16.01,9.91
1799,2946,2024-06-12,app,SKU0079,1,12.39,7.12
1799,2946,2024-06-12,app,SKU0006,2,8.7,6.55
1799,2946,2024-06-12,app,SKU0072,2,17.5,10.13
1799,2946,2024-06-12,app,SKU0074,1,12.15,6.31
1800,2512,2024-06-12,web,SKU0077,1,13.73,10.73
1800,2512,2024-06-12,web,SKU0005,1,10.95,8.02
1800,2512,2024-06-12,web,SKU0064,1,20.41,11.76
1800,2512,2024-06-12,web,SKU0040,1,6.46,3.68
1801,2691,2024-06-12,web,SKU0036,3,7.41,5.1
1801,2691,2024-06-12,web,SKU0050,2,7.74,4.3
1801,2691,2024-06-12,web,SKU0097,1,10.93,5.56
1801,2691,2024-06-12,web,SKU0075,1,7.2,4.05
1802,1198,2024-06-12,tienda,SKU0062,2,11.0,6.57
1802,1198,2024-06-12,tienda,SKU0061,2,5.11,3.18
1802,1198,2024-06-12,tienda,SKU0042,3,22.3,17.65
1803,224,2024-06-12,app,SKU0064,1,13.02,8.46
1804,1054,2024-06-12,web,SKU0015,2,16.67,9.88
1805,929,2024-06-12,app,SKU0043,1,28.41,17.76
1806,1797,2024-06-12,tienda,SKU0088,2,8.47,5.48
1807,2899,2024-06-12,tienda,SKU0028,3,18.45,12.1
1807,2899,2024-06-12,tienda,SKU0087,3,10.74,6.07
1808,300,2024-06-12,web,SKU0039,2,7.17,4.49
1808,300,2024-06-12,web,SKU0096,3,18.8,11.96
1808,300,2024-06-12,web,SKU0090,2,9.57,5.1
1809,334,2024-06-12,tienda,SKU0027,1,23.0,15.77
1809,334,2024-06-12,tienda,SKU0013,3,22.99,13.53
1809,334,2024-06-12,tienda,SKU0027,1,13.91,8.88
1809,334,2024-06-12,tienda,SKU0049,3,16.62,9.31
1810,1504,2024-06-12,web,SKU0042,2,6.61,4.76
1810,1504,2024-06-12,web,SKU0093,1,22.86,14.56
1810,1504,2024-06-12,web,SKU0095,1,43.27,28.05
1810,1504,2024-06-12,web,SKU0034,3,17.41,11.07
1811,1093,2024-06-12,app,SKU0028,1,3.31,1.77
1811,1093,2024-06-12,app,SKU0043,2,7.44,5.7
1811,1093,2024-06-12,app,SKU0060,1,13.4,8.8
1811,1093,2024-06-12,app,SKU0038,1,8.3,6.46
1812,1354,2024-06-12,tienda,SKU0068,3,18.24,10.74
1812,1354,2024-06-12,tienda,SKU0027,1,17.36,11.21
1812,1354,2024-06-12,tienda,SKU0091,2,30.96,24.41
1812,1354,2024-06-12,tienda,SKU0021,1,25.28,18.82
1813,46,2024-06-12,app,SKU0034,2,3.79,2.09
1814,314,2024-06-12,tienda,SKU0016,1,15.67,12.21
1814,314,2024-06-12,tienda,SKU0074,2,7.2,4.95
1815,2813,2024-06-12,app,SKU0083,2,35.16,25.82
1815,2813,2024-06-12,app,SKU0085,3,10.21,6.1
1815,2813,2024-06-12,app,SKU0078,1,4.86,3.89
1815,2813,2024-06-12,app,SKU0048,2,9.47,6.78
1816,253,2024-06-12,web,SKU0010,2,17.09,13.64
1817,906,2024-06-12,tienda,SKU0041,1,11.68,7.65
1817,906,2024-06-12,tienda,SKU0082,2,13.69,9.22
1817,906,2024-06-12,tienda,SKU0064,1,20.19,14.67
1818,1525,2024-06-12,app,SKU0009,1,24.78,12.77
1818,1525,2024-06-12,app,SKU0073,1,41.18,24.25
1819,128,2024-06-12,web,SKU0078,1,11.77,8.0
1819,128,2024-06-12,web,SKU0061,1,14.04,8.64
1820,833,2024-06-12,tienda,SKU0040,2,10.97,5.82
1820,833,2024-06-12,tienda,SKU0095,1,17.12,12.62
1820,833,2024-06-12,tienda,SKU0012,1,2.44,1.63
1820,833,2024-06-12,tienda,SKU0018,1,11.97,8.09
1821,1388,2024-06-12,tienda,SKU0086,2,13.83,8.08
1821,1388,2024-06-12,tienda,SKU0085,2,12.52,9.75
1822,2059,2024-06-12,web,SKU0083,3,11.79,9.33
1822,2059,2024-06-12,web,SKU0064,1,15.39,10.08
1822,2059,2024-06-12,web,SKU0071,1,22.46,14.47
1823,377,2024-06-12,tienda,SKU0050,3,29.23,14.76
1823,377,2024-06-12,tienda,SKU0078,1,6.19,3.37
1823,377,2024-06-12,tienda,SKU0021,1,15.04,8.64
1823,377,2024-06-12,tienda,SKU0046,1,17.44,13.23
1824,408,2024-06-12,app,SKU0085,1,28.32,15.47
1824,408,2024-06-12,app,SKU0009,1,13.46,9.18
1824,408,2024-06-12,app,SKU0071,2,10.82,7.4
1824,408,2024-06-12,app,SKU0080,1,9.6,7.59
1825,443,2024-06-12,tienda,SKU0097,3,9.56,6.19
1825,443,2024-06-12,tienda,SKU0007,3,16.04,11.69
1826,2798,2024-06-12,tienda,SKU0051,2,7.27,4.72
1826,2798,2024-06-12,tienda,SKU0083,2,16.11,8.22
1826,2798,2024-06-12,tienda,SKU0064,2,14.58,9.38
1827,454,2024-06-12,app,SKU0075,1,15.44,11.84
1827,454,2024-06-12,app,SKU0066,2,24.59,14.47
1828,1722,2024-06-12,web,SKU0089,2,22.24,17.42
1828,1722,2024-06-12,web,SKU0097,3,6.61,3.51
1828,1722,2024-06-12,web,SKU0080,1,28.26,16.14
1828,1722,2024-06-12,web,SKU0033,2,6.31,3.7
1829,1453,2024-06-12,tienda,SKU0060,2,10.36,7.74
1829,1453,2024-06-12,tienda,SKU0072,1,17.98,11.96
1829,1453,2024-06-12,tienda,SKU0041,2,12.4,8.87
1829,1453,2024-06-12,tienda,SKU0008,3,12.13,7.29
1830,1342,2024-06-12,tienda,SKU0054,2,9.51,7.18
1830,1342,2024-06-12,tienda,SKU0050,1,9.42,6.87
1830,1342,2024-06-12,tienda,SKU0069,3,14.04,10.53
1831,2729,2024-06-12,web,SKU0060,1,15.14,9.3
1831,2729,2024-06-12,web,SKU0085,1,9.06,5.16
1832,2999,2024-06-12,app,SKU0069,1,24.8,13.58
1832,2999,2024-06-12,app,SKU0088,3,4.56,2.65
1832,2999,2024-06-12,app,SKU0097,1,14.55,8.05
1833,1561,2024-06-12,web,SKU0058,3,23.34,16.97
1833,1561,2024-06-12,web,SKU0014,1,29.0,22.66
1833,1561,2024-06-12,web,SKU0065,2,17.34,12.81
1833,1561,2024-06-12,web,SKU0076,3,28.98,21.86
1834,2339,2024-06-12,tienda,SKU0060,1,28.84,19.86
1834,2339,2024-06-12,tienda,SKU0089,1,10.31,6.55
1834,2339,2024-06-12,tienda,SKU0023,3,7.28,5.22
1834,2339,2024-06-12,tienda,SKU0012,1,12.39,6.6
1835,1701,2024-06-12,tienda,SKU0026,2,19.26,14.18
1835,1701,2024-06-12,tienda,SKU0094,1,32.32,17.74
1835,1701,2024-06-12,tienda,SKU0080,2,6.19,3.27
1835,1701,2024-06-12,tienda,SKU0026,1,11.97,7.1
1836,1517,2024-06-12,web,SKU0047,2,4.59,2.92
1837,2118,2024-06-12,web,SKU0059,1,14.74,7.48
1837,2118,2024-06-12,web,SKU0073,2,16.22,9.67
1837,2118,2024-06-12,web,SKU0041,2,17.26,10.93
1838,2772,2024-06-12,app,SKU0021,1,32.15,20.84
1838,2772,2024-06-12,app,SKU0099,1,13.83,8.67
1838,2772,2024-06-12,app,SKU0072,1,14.47,11.39
1838,2772,2024-06-12,app,SKU0016,1,31.5,21.2
1839,97,2024-06-12,tienda,SKU0005,1,16.73,11.72
